1.5764;0.8957;0
1.8989;-0.3023;0
-0.8673;-1.6042;0
-2.5291;-1.2843;0
-3.1843;-2.1514;0
-0.9373;-1.0342;0
-3.0442;-1.5731;0
-3.8737;-0.2781;0
-0.6014;-2.3571;0
-0.7333;-1.3346;0
0.0929;-1.8420;0
-2.8279;-1.7187;0
-0.9900;-0.2888;0
-1.1295;-0.8737;0
-4.0117;-0.4148;0
0.0760;0.1891;0
-0.3586;0.1496;0
3.7782;-2.3718;0
-0.5941;-0.4630;0
-1.2894;-2.7613;0
1.4655;-1.0639;0
-0.6024;0.9191;0
0.8181;-1.1937;0
-1.7311;-1.3692;0
-0.5637;-0.8297;0
1.0486;-0.9821;0
0.3925;-0.9734;0
-0.7431;-1.7573;0
-3.1646;0.0817;0
-0.1096;-0.1109;0
-0.8463;-1.2122;0
0.4409;-0.6853;0
-0.5675;-0.3416;0
1.1764;0.0322;0
-1.1031;-0.6072;0
-0.5961;-0.3049;0
0.3336;-1.2632;0
-3.1738;-2.0694;0
-1.8033;-1.4953;0
-2.0001;0.0192;0
2.9612;-0.0223;0
-1.1857;-0.8537;0
0.3044;-1.5674;0
0.2388;-0.6923;0
-1.5617;0.6634;0
-4.1017;0.3545;0
0.9297;-1.6836;0
-1.8144;-1.0435;0
0.4359;-2.4517;0
-3.6105;-2.1356;0
-1.8760;-0.8117;0
1.5136;-0.9752;0
1.8620;-0.0352;0
-3.6049;0.2676;0
-3.6656;-0.1651;0
-1.0885;0.3198;0
0.4565;-1.5471;0
-0.6790;-2.1289;0
-0.3929;-0.4995;0
-2.9777;1.6787;0
0.1736;-0.6432;0
1.2337;-2.1517;0
-1.8713;-0.7576;0
-3.8670;0.4256;0
-2.5176;-2.0344;0
0.5233;-0.1966;0
-4.4674;-1.6112;0
-1.1838;0.2728;0
-2.9820;-0.2146;0
-1.2623;-0.6959;0
-1.4890;1.0001;0
-0.9683;-1.4089;0
2.0024;-1.6861;0
-0.1586;0.8548;0
1.6674;-1.8764;0
-1.2828;1.1989;0
-1.9592;-1.0401;0
-0.2424;-2.0367;0
-6.6716;-1.0019;0
-1.0798;-0.8695;0
-0.6797;-0.7989;0
-3.4704;-1.1920;0
-0.0713;0.0812;0
-2.1185;-3.3199;0
-5.9182;-1.5546;0
-1.4266;-1.2622;0
-2.9577;0.8197;0
-2.0412;-2.9927;0
-1.3046;-1.3397;0
1.5020;-2.1431;0
-0.7937;-1.6648;0
-1.0570;-0.3595;0
-0.2220;-0.5891;0
-4.6242;0.4401;0
1.4802;-1.5995;0
-3.1542;-0.7313;0
-0.1218;0.1734;0
-3.2536;-0.0966;0
-2.9530;-1.3360;0
-1.7926;0.1281;0
-0.8476;0.6024;1
4.6067;2.0558;1
1.3087;2.0621;1
0.7747;1.5959;1
1.5417;2.6261;1
2.6981;0.8295;1
4.4830;-0.2441;1
0.7160;-0.7587;1
0.2649;2.3903;1
2.1731;0.4569;1
-0.7431;0.5335;1
-2.3923;2.2514;1
2.6719;-0.1836;1
0.2412;3.6554;1
3.2536;1.9993;1
-1.0534;0.2097;1
-4.7925;0.0496;1
1.5660;2.6225;1
1.3099;-0.7758;1
4.2008;0.0384;1
2.0511;1.0094;1
1.6188;1.3042;1
2.1733;1.0228;1
0.2656;1.5808;1
1.1550;0.4542;1
-1.7038;0.8181;1
2.0383;2.8977;1
-0.6107;1.9689;1
0.1083;0.3255;1
2.3995;3.5720;1
2.8311;-1.9862;1
-1.0143;1.1265;1
5.0077;2.0023;1
-0.1833;2.4586;1
2.6700;1.1676;1
2.9026;0.4229;1
1.4481;1.8786;1
1.3443;0.7098;1
4.5944;1.7121;1
2.7803;-3.2849;1
1.8909;1.5723;1
-2.6486;-0.1860;1
-0.4942;2.4114;1
3.3254;2.1217;1
1.3881;2.0932;1
-0.9101;0.3932;1
-0.2849;1.6512;1
0.3877;0.4867;1
2.3721;1.3224;1
1.7740;0.7968;1
2.9947;-0.3070;1
-0.6340;3.9656;1
2.9720;2.0857;1
-0.0038;-2.0850;1
0.4022;2.3404;1
4.4662;-1.0913;1
1.1482;0.6519;1
0.7212;0.1272;1
0.5794;0.1982;1
0.2303;1.3612;1
4.1188;0.5118;1
3.7532;-1.1727;1
2.4339;0.9911;1
1.3684;1.5473;1
3.0851;3.6544;1
0.8446;0.3783;1
1.9052;-0.7839;1
1.8037;0.4294;1
1.1779;1.9797;1
4.2968;-0.3257;1
4.5105;-0.0816;1
3.6473;1.8312;1
-2.8263;0.9833;1
4.6719;1.3331;1
2.4048;0.0566;1
0.0989;-0.2392;1
0.9512;0.5140;1
3.2767;0.7690;1
3.3497;0.4986;1
2.7101;1.6468;1
1.2817;1.8208;1
1.0716;1.8221;1
2.6641;1.7189;1
0.8172;-0.3287;1
-0.7961;-0.6791;1
-0.2467;2.2026;1
0.7207;1.0190;1
1.6650;1.1828;1
5.5274;-0.7397;1
-1.7396;0.6828;1
1.9544;0.0435;1
0.8167;-0.2965;1
1.6018;0.0553;1
3.7078;-1.2413;1
3.4828;1.1280;1
0.6856;2.7489;1
-0.1152;-0.0617;1
-1.7258;1.1421;1
0.8575;-0.6382;1
3.4940;2.0075;1
