4.1527;-0.0521;0
4.7978;-0.6512;0
-0.7347;-1.3021;0
-4.0582;-1.1422;0
-5.3687;-1.5757;0
-0.8747;-1.0171;0
-5.0884;-1.2865;0
-6.7473;-0.6391;0
-0.2028;-1.6785;0
-0.4665;-1.1673;0
1.1859;-1.4210;0
-4.6559;-1.3594;0
-0.9800;-0.6444;0
-1.2590;-0.9368;0
-7.0233;-0.7074;0
1.1520;-0.4055;0
0.2828;-0.4252;0
8.5564;-1.6859;0
-0.1881;-0.7315;0
-1.5788;-1.8806;0
3.9310;-1.0319;0
-0.2048;-0.0404;0
2.6361;-1.0968;0
-2.4622;-1.1846;0
-0.1273;-0.9148;0
3.0972;-0.9910;0
1.7850;-0.9867;0
-0.4861;-1.3786;0
-5.3292;-0.4591;0
0.7809;-0.5555;0
-0.6925;-1.1061;0
1.8819;-0.8426;0
-0.1351;-0.6708;0
3.3527;-0.4839;0
-1.2062;-0.8036;0
-0.1921;-0.6524;0
1.6671;-1.1316;0
-5.3475;-1.5347;0
-2.6066;-1.2477;0
-3.0001;-0.4904;0
6.9225;-0.5111;0
-1.3714;-0.9269;0
1.6089;-1.2837;0
1.4775;-0.8462;0
-2.1235;-0.1683;0
-7.2033;-0.3228;0
2.8594;-1.3418;0
-2.6288;-1.0218;0
1.8718;-1.7259;0
-6.2211;-1.5678;0
-2.7519;-0.9059;0
4.0273;-0.9876;0
4.7240;-0.5176;0
-6.2098;-0.3662;0
-6.3312;-0.5825;0
-1.1771;-0.3401;0
1.9130;-1.2735;0
-0.3580;-1.5644;0
0.2142;-0.7497;0
-4.9553;0.3393;0
1.3472;-0.8216;0
3.4674;-1.5759;0
-2.7427;-0.8788;0
-6.7340;-0.2872;0
-4.0353;-1.5172;0
2.0466;-0.5983;0
-7.9348;-1.3056;0
-1.3675;-0.3636;0
-4.9640;-0.6073;0
-1.5245;-0.8480;0
-1.9781;0.0000;0
-0.9366;-1.2045;0
5.0048;-1.3430;0
0.6828;-0.0726;0
4.3349;-1.4382;0
-1.5657;0.0994;0
-2.9183;-1.0201;0
0.5152;-1.5183;0
-12.3432;-1.0010;0
-1.1596;-0.9348;0
-0.3593;-0.8994;0
-5.9408;-1.0960;0
0.8575;-0.4594;0
-3.2370;-2.1599;0
-10.8364;-1.2773;0
-1.8533;-1.1311;0
-4.9154;-0.0902;0
-3.0824;-1.9964;0
-1.6091;-1.1699;0
4.0039;-1.5716;0
-0.5874;-1.3324;0
-1.1139;-0.6798;0
0.5560;-0.7945;0
-8.2484;-0.2800;0
3.9605;-1.2998;0
-5.3083;-0.8657;0
0.7564;-0.4133;0
-5.5071;-0.5483;0
-4.9059;-1.1680;0
-2.5852;-0.4360;0
-0.8476;0.7349;1
4.6067;1.7039;1
1.3087;1.7081;1
0.7747;1.3972;1
1.5417;2.0840;1
2.6981;0.8864;1
4.4830;0.1706;1
0.7160;-0.1725;1
0.2649;1.9269;1
2.1731;0.6380;1
-0.7431;0.6890;1
-2.3923;1.8343;1
2.6719;0.2109;1
0.2412;2.7702;1
3.2536;1.6662;1
-1.0534;0.4731;1
-4.7925;0.3664;1
1.5660;2.0817;1
1.3099;-0.1839;1
4.2008;0.3590;1
2.0511;1.0062;1
1.6188;1.2028;1
2.1733;1.0152;1
0.2656;1.3872;1
1.1550;0.6361;1
-1.7038;0.8787;1
2.0383;2.2651;1
-0.6107;1.6459;1
0.1083;0.5503;1
2.3995;2.7146;1
2.8311;-0.9908;1
-1.0143;1.0843;1
5.0077;1.6682;1
-0.1833;1.9724;1
2.6700;1.1117;1
2.9026;0.6153;1
1.4481;1.5857;1
1.3443;0.8065;1
4.5944;1.4747;1
2.7803;-1.8566;1
1.8909;1.3815;1
-2.6486;0.2093;1
-0.4942;1.9409;1
3.3254;1.7478;1
1.3881;1.7288;1
-0.9101;0.5955;1
-0.2849;1.4341;1
0.3877;0.6578;1
2.3721;1.2149;1
1.7740;0.8645;1
2.9947;0.1287;1
-0.6340;2.9770;1
2.9720;1.7238;1
-0.0038;-1.0566;1
0.4022;1.8936;1
4.4662;-0.3942;1
1.1482;0.7679;1
0.7212;0.4182;1
0.5794;0.4655;1
0.2303;1.2408;1
4.1188;0.6746;1
3.7532;-0.4484;1
2.4339;0.9941;1
1.3684;1.3649;1
3.0851;2.7696;1
0.8446;0.5856;1
1.9052;-0.1893;1
1.8037;0.6196;1
1.1779;1.6532;1
4.2968;0.1162;1
4.5105;0.2790;1
3.6473;1.5542;1
-2.8263;0.9889;1
4.6719;1.2220;1
2.4048;0.3711;1
0.0989;0.1739;1
0.9512;0.6760;1
3.2767;0.8460;1
3.3497;0.6658;1
2.7101;1.4312;1
1.2817;1.5472;1
1.0716;1.5481;1
2.6641;1.4793;1
0.8172;0.1142;1
-0.7961;-0.1194;1
-0.2467;1.8017;1
0.7207;1.0127;1
1.6650;1.1219;1
5.5274;-0.1598;1
-1.7396;0.7885;1
1.9544;0.3624;1
0.8167;0.1357;1
1.6018;0.3702;1
3.7078;-0.4942;1
3.4828;1.0853;1
0.6856;2.1659;1
-0.1152;0.2922;1
-1.7258;1.0947;1
0.8575;-0.0921;1
3.4940;1.6716;1
